timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
88460811,88460670,-0.03989772,0.061263926,-0.49355778,-0.0,0.0,0.0,0.0,-1.0
88565721,88565478,-0.034825917,0.07543085,-0.4936095,-0.0,0.0,0.0,0.0,-1.0
88665606,88665470,-0.043102425,0.07149826,-0.49200273,-0.0,0.0,0.0,0.0,-1.0
88765608,88765470,-0.039561033,0.06541871,-0.49221802,-0.0,0.0,0.0,0.0,-1.0
88870416,88870270,-0.04048122,0.072342515,-0.49330273,-0.0,0.0,0.0,0.0,-1.0
88971212,88971070,-0.04060102,0.06523375,-0.49455115,-0.0,0.0,0.0,0.0,-1.0
89072013,89071870,-0.040395748,0.0742014,-0.49491435,-0.0,0.0,0.0,0.0,-1.0
89172008,89171870,-0.045184363,0.06608095,-0.49482724,-0.0,0.0,0.0,0.0,-1.0
89276007,89275870,-0.04509993,0.07036244,-0.4927209,-0.0,0.0,0.0,0.0,-1.0
89376005,89375870,-0.046313062,0.07134223,-0.49150586,-0.0,0.0,0.0,0.0,-1.0
89476808,89476671,-0.041659735,0.06798929,-0.4938673,-0.0,0.0,0.0,0.0,-1.0
89580812,89580670,-0.037611503,0.075030394,-0.49284846,-0.0,0.0,0.0,0.0,-1.0
89680805,89680670,-0.05257821,0.06920211,-0.48983547,-0.0,0.0,0.0,0.0,-1.0
89781610,89781470,-0.052449767,0.06967394,-0.49153686,-0.0,0.0,0.0,0.0,-1.0
89881605,89881470,-0.040275376,0.0653907,-0.49602953,-0.0,0.0,0.0,0.0,-1.0
89985644,89985503,-0.04373975,0.06764264,-0.49207574,-0.0,0.0,0.0,0.0,-1.0
90086406,90086270,-0.043711767,0.08076995,-0.48751637,-0.0,0.0,0.0,0.0,-1.0
90186413,90186270,-0.031193916,0.08381667,-0.49278113,-0.0,0.0,0.0,0.0,-1.0
90290406,90290270,-0.040389903,0.06966235,-0.4918563,-0.0,0.0,0.0,0.0,-1.0
90392007,90391870,-0.037048504,0.0775989,-0.49323493,-0.0,0.0,0.0,0.0,-1.0
90492020,90491870,-0.04024785,0.07456021,-0.49265033,-0.0,0.0,0.0,0.0,-1.0
90593610,90593474,-0.038300805,0.07124946,-0.49446353,-0.0,0.0,0.0,0.0,-1.0
90693605,90693470,-0.040981397,0.077223316,-0.49252778,-0.0,0.0,0.0,0.0,-1.0
90795209,90795070,-0.04184754,0.07418568,-0.4912965,-0.0,0.0,0.0,0.0,-1.0
90899238,90899098,-0.043624513,0.07392125,-0.49272028,-0.0,0.0,0.0,0.0,-1.0
90999210,90999070,-0.043180622,0.07444034,-0.4923497,-0.0,0.0,0.0,0.0,-1.0
91100049,91099910,-0.043878593,0.075268514,-0.4922381,-0.0,0.0,0.0,0.0,-1.0
91204009,91203870,-0.04331715,0.07452337,-0.49199048,-0.0,0.0,0.0,0.0,-1.0
91304006,91303870,-0.043303072,0.073997505,-0.4920104,-0.0,0.0,0.0,0.0,-1.0
91404815,91404679,-0.044025052,0.075642735,-0.49245954,-0.0,0.0,0.0,0.0,-1.0
91508808,91508670,-0.04422938,0.07518203,-0.49234295,-0.0,0.0,0.0,0.0,-1.0
91609602,91609474,-0.04535201,0.073455915,-0.49223635,-0.0,0.0,0.0,0.0,-1.0
91710407,91710270,-0.045312066,0.073562674,-0.49245462,-0.0,0.0,0.0,0.0,-1.0
91810414,91810270,-0.040881347,0.079886384,-0.49220225,-0.0,0.0,0.0,0.0,-1.0
91914411,91914270,-0.0487257,0.07690714,-0.49173734,-0.0,0.0,0.0,0.0,-1.0
92015242,92015101,-0.04538515,0.07426513,-0.4929207,-0.0,0.0,0.0,0.0,-1.0
92115260,92115119,-0.043277998,0.07767142,-0.49282494,-0.0,0.0,0.0,0.0,-1.0
92219213,92219070,-0.047799718,0.07700145,-0.4924252,-0.0,0.0,0.0,0.0,-1.0
92320023,92319877,-0.045810565,0.07574268,-0.4930643,-0.0,0.0,0.0,0.0,-1.0
92420014,92419870,-0.051489785,0.074348964,-0.4922103,-0.0,0.0,0.0,0.0,-1.0
92524005,92523870,-0.05109063,0.076220416,-0.49155498,-0.0,0.0,0.0,0.0,-1.0
92624805,92624670,-0.051225208,0.07419297,-0.4913652,-0.0,0.0,0.0,0.0,-1.0
92724805,92724670,-0.052195013,0.07719337,-0.4921739,-0.0,0.0,0.0,0.0,-1.0
92828806,92828670,-0.047855925,0.07364962,-0.49202028,-0.0,0.0,0.0,0.0,-1.0
92929633,92929495,-0.05099493,0.07554555,-0.49120098,-0.0,0.0,0.0,0.0,-1.0
93029612,93029470,-0.049178474,0.07373972,-0.49155718,-0.0,0.0,0.0,0.0,-1.0
93129602,93129473,-0.049186222,0.07751577,-0.4921231,-0.0,0.0,0.0,0.0,-1.0
93230406,93230270,-0.052206513,0.07391183,-0.49146745,-0.0,0.0,0.0,0.0,-1.0
93336014,93335876,-0.0502278,0.076210424,-0.4910472,-0.0,0.0,0.0,0.0,-1.0
93437614,93437480,-0.049312808,0.07600258,-0.4918786,-0.0,0.0,0.0,0.0,-1.0
93537647,93537481,-0.05198662,0.07585482,-0.49156728,-0.0,0.0,0.0,0.0,-1.0
93638404,93638270,-0.05104983,0.075744145,-0.49115106,-0.0,0.0,0.0,0.0,-1.0
93742414,93742270,-0.050681453,0.07530745,-0.49163243,-0.0,0.0,0.0,0.0,-1.0
93842405,93842270,-0.0515265,0.075886674,-0.49183017,-0.0,0.0,0.0,0.0,-1.0
93943210,93943070,-0.050732072,0.07579283,-0.4915429,-0.0,0.0,0.0,0.0,-1.0
94043219,94043070,-0.05020666,0.075758375,-0.4913487,-0.0,0.0,0.0,0.0,-1.0
94147213,94147074,-0.050225247,0.07653318,-0.49141374,-0.0,0.0,0.0,0.0,-1.0
94247211,94247071,-0.049130645,0.075494476,-0.49153653,-0.0,0.0,0.0,0.0,-1.0
94348048,94347910,-0.05104051,0.076292984,-0.4917596,-0.0,0.0,0.0,0.0,-1.0
94452004,94451870,-0.050138924,0.07582222,-0.49153695,-0.0,0.0,0.0,0.0,-1.0
94552005,94551870,-0.05134816,0.0760615,-0.49131393,-0.0,0.0,0.0,0.0,-1.0
94652813,94652670,-0.049909163,0.07550678,-0.49145028,-0.0,0.0,0.0,0.0,-1.0
94756806,94756670,-0.051807623,0.07567807,-0.49130517,-0.0,0.0,0.0,0.0,-1.0
94856805,94856670,-0.050272875,0.07583621,-0.4913244,-0.0,0.0,0.0,0.0,-1.0
94957606,94957470,-0.050647955,0.076512024,-0.49158666,-0.0,0.0,0.0,0.0,-1.0
95061605,95061470,-0.050959025,0.07536722,-0.49125654,-0.0,0.0,0.0,0.0,-1.0
95161605,95161470,-0.050450724,0.07626247,-0.49165756,-0.0,0.0,0.0,0.0,-1.0
95262405,95262270,-0.0496936,0.0758272,-0.4914174,-0.0,0.0,0.0,0.0,-1.0
95366414,95366270,-0.05059418,0.07577968,-0.49103352,-0.0,0.0,0.0,0.0,-1.0
95466407,95466270,-0.050334796,0.076448016,-0.49140954,-0.0,0.0,0.0,0.0,-1.0
95567214,95567070,-0.049935117,0.07594498,-0.4914206,-0.0,0.0,0.0,0.0,-1.0
95667210,95667070,-0.049127392,0.076286055,-0.49155432,-0.0,0.0,0.0,0.0,-1.0
95771245,95771106,-0.050052572,0.07628837,-0.49098688,-0.0,0.0,0.0,0.0,-1.0
95872007,95871870,-0.050192144,0.07570285,-0.4910586,-0.0,0.0,0.0,0.0,-1.0
95972048,95971910,-0.04854228,0.076288536,-0.49105677,-0.0,0.0,0.0,0.0,-1.0
96076012,96075871,-0.049860936,0.075898714,-0.49133396,-0.0,0.0,0.0,0.0,-1.0
96176807,96176673,-0.048510093,0.07737346,-0.49103338,-0.0,0.0,0.0,0.0,-1.0
96276816,96276681,-0.049237937,0.07914162,-0.49160725,-0.0,0.0,0.0,0.0,-1.0
96380810,96380670,-0.054166414,0.079810865,-0.49120256,-0.0,0.0,0.0,0.0,-1.0
96480810,96480670,-0.047496926,0.079033256,-0.49195257,-0.0,0.0,0.0,0.0,-1.0
96581601,96581473,-0.047589034,0.074379444,-0.49261132,-0.0,0.0,0.0,0.0,-1.0
96685606,96685472,-0.048115812,0.07557693,-0.49342155,-0.0,0.0,0.0,0.0,-1.0
96785610,96785476,-0.045964044,0.072410986,-0.49086982,-0.0,0.0,0.0,0.0,-1.0
96886405,96886270,-0.049035665,0.07734807,-0.4901404,-0.0,0.0,0.0,0.0,-1.0
96990412,96990270,-0.047528304,0.07782502,-0.48989078,-0.0,0.0,0.0,0.0,-1.0
97090406,97090270,-0.04994518,0.08404736,-0.4893047,-0.0,0.0,0.0,0.0,-1.0
97191209,97191070,-0.045415558,0.08077942,-0.4919129,-0.0,0.0,0.0,0.0,-1.0
97291209,97291070,-0.04770447,0.08701292,-0.4918165,-0.0,0.0,0.0,0.0,-1.0
97392807,97392670,-0.046293817,0.07166074,-0.48990384,-0.0,0.0,0.0,0.0,-1.0
97496816,97496678,-0.04310087,0.070336595,-0.490201,-0.0,0.0,0.0,0.0,-1.0
97596812,97596671,-0.046993673,0.07039319,-0.4891874,-0.0,0.0,0.0,0.0,-1.0
97697605,97697477,-0.053100716,0.06023336,-0.4875813,-0.0,0.0,0.0,0.0,-1.0
97801605,97801470,-0.055211335,0.062128164,-0.48949346,-0.0,0.0,0.0,0.0,-1.0
97901608,97901475,-0.047599755,0.07404922,-0.49063092,-0.0,0.0,0.0,0.0,-1.0
98001605,98001470,-0.051775526,0.07945646,-0.4915896,-0.0,0.0,0.0,0.0,-1.0
98106405,98106270,-0.050862975,0.07593658,-0.4908571,-0.0,0.0,0.0,0.0,-1.0
98206405,98206270,-0.05107974,0.07353156,-0.4902249,-0.0,0.0,0.0,0.0,-1.0
98306414,98306270,-0.051773377,0.07780154,-0.490585,-0.0,0.0,0.0,0.0,-1.0
98411219,98411070,-0.050669257,0.07623229,-0.49063998,-0.0,0.0,0.0,0.0,-1.0
98511209,98511070,-0.0506852,0.07783938,-0.49029952,-0.0,0.0,0.0,0.0,-1.0
98612805,98612670,-0.053476084,0.07594507,-0.4898568,-0.0,0.0,0.0,0.0,-1.0
98712808,98712671,-0.050920688,0.07818844,-0.4901373,-0.0,0.0,0.0,0.0,-1.0
98816805,98816670,-0.053395238,0.0768399,-0.49039775,-0.0,0.0,0.0,0.0,-1.0
98917618,98917490,-0.05084748,0.080285266,-0.48946634,-0.0,0.0,0.0,0.0,-1.0
99017610,99017475,-0.052581877,0.08541508,-0.4896845,-0.0,0.0,0.0,0.0,-1.0
99121605,99121470,-0.050038867,0.07856719,-0.48878264,-0.0,0.0,0.0,0.0,-1.0
99222405,99222270,-0.05498139,0.0816276,-0.48842558,-0.0,0.0,0.0,0.0,-1.0
99322406,99322270,-0.052351743,0.08258848,-0.4883298,-0.0,0.0,0.0,0.0,-1.0
99426413,99426270,-0.046612352,0.07627757,-0.49120364,-0.0,0.0,0.0,0.0,-1.0
99527210,99527070,-0.048031736,0.08450452,-0.48993284,-0.0,0.0,0.0,0.0,-1.0
99627209,99627070,-0.04925217,0.07622488,-0.4874334,-0.0,0.0,0.0,0.0,-1.0
99727215,99727070,-0.045301974,0.076217584,-0.49003693,-0.0,0.0,0.0,0.0,-1.0
99831207,99831069,-0.09852445,0.061369788,-0.48824546,-0.0,0.0,0.0,0.0,-1.0
99932018,99931882,-0.030226074,0.07183232,-0.49300733,-0.0,0.0,0.0,0.0,-1.0
